"","ia_1ad","ia_2ad","ia_3ad","ia_4ad","ia_5ad","ia_6ad","ia_7men","ia_8men","ia_9men","ia_10men","ia_11men","ia_12men","plb_m","tot_integ"
"1211",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1212",1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1213",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1214",1,0,0,0,0,0,1,0,0,0,0,0,0,4
"1215",1,1,1,1,1,1,1,1,1,0,0,1,1,4
"1216",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1217",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1218",1,1,1,1,0,0,1,1,1,1,1,0,1,6
"1219",1,0,1,1,1,0,1,1,0,0,0,0,0,6
"1220",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1221",1,0,0,0,0,0,0,0,0,0,0,0,1,9
"1222",1,1,1,1,1,1,1,1,1,1,1,0,0,8
"1223",1,0,1,0,0,0,0,0,0,0,0,0,0,6
"1224",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1225",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1226",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1227",1,1,1,1,1,1,1,1,1,0,0,0,1,3
"1228",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1229",1,0,1,0,0,0,1,1,1,0,0,0,0,4
"1230",1,0,0,0,0,0,0,0,0,0,0,0,1,7
"1231",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1232",1,0,0,0,0,0,1,0,0,0,0,0,0,4
"1233",1,1,1,1,1,1,0,0,0,0,0,0,1,3
"1234",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1235",1,0,0,0,0,0,0,0,0,0,0,0,1,8
"1236",1,1,1,1,1,1,1,1,1,0,0,0,1,4
"1237",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1238",0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1239",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1240",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1241",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1242",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1243",0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1244",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1245",1,1,0,1,0,0,0,0,0,0,0,1,1,3
"1246",1,0,0,0,0,0,1,0,0,0,0,0,0,4
"1247",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1248",1,0,1,1,1,0,1,0,0,0,0,0,1,5
"1249",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1250",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1251",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1252",0,0,0,0,0,1,1,0,0,0,0,0,0,3
"1253",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1254",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1255",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1256",1,1,1,1,1,0,1,1,1,0,1,0,1,4
"1257",1,0,0,0,0,0,0,0,0,0,0,0,1,5
"1258",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1259",1,1,1,1,1,0,1,1,1,1,0,0,1,9
"1260",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1261",0,1,1,1,1,1,1,1,1,0,0,0,1,6
"1262",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1263",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1264",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1265",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1266",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1267",1,1,0,1,1,1,1,1,1,1,1,0,0,6
"1268",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1269",0,1,1,0,0,0,0,0,0,0,0,0,0,5
"1270",1,0,1,0,1,0,0,0,0,0,0,0,0,6
"1271",1,1,0,0,0,0,1,1,0,0,0,0,0,4
"1272",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1273",1,1,1,1,1,1,1,1,1,1,1,1,1,8
"1274",1,0,0,0,0,0,1,0,0,0,0,0,0,4
"1275",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1276",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1277",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1278",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1279",0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1280",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1281",1,0,0,0,1,0,1,0,0,0,0,0,0,3
"1282",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1283",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1284",0,0,0,0,1,1,1,1,1,1,1,1,0,5
"1285",1,1,1,0,0,0,1,1,1,1,0,0,0,7
"1286",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1287",1,0,1,1,1,1,1,1,1,0,0,0,0,5
"1288",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1289",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1290",1,0,0,0,0,0,0,0,0,0,0,0,1,4
"1291",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1292",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1293",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1294",1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1295",0,0,1,1,1,1,0,0,1,1,0,0,1,4
"1296",1,0,1,0,0,0,1,1,1,0,0,0,0,6
"1297",1,0,1,0,1,1,1,1,1,1,1,1,0,5
"1298",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1299",0,0,0,0,0,0,0,0,0,0,0,0,1,12
"1300",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1301",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1302",1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1303",1,1,1,1,1,1,1,1,1,1,1,1,1,7
"1304",1,1,1,0,0,1,0,0,0,0,0,0,0,3
"1305",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1306",1,0,0,0,0,0,0,0,0,0,0,0,0,11
"1307",1,0,0,0,0,0,1,0,0,0,0,0,0,3
"1308",0,0,0,0,1,0,0,0,1,1,1,1,0,2
"1309",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1310",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1311",1,1,0,1,0,0,1,1,1,0,0,0,0,5
"1312",1,1,1,0,1,1,1,1,1,0,0,0,1,5
"1313",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1314",1,1,1,0,1,1,1,1,1,1,1,1,1,7
"1315",1,0,0,0,1,0,1,0,0,0,0,0,0,4
"1316",1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1317",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1318",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1319",1,0,0,0,0,0,1,0,0,0,0,0,0,7
"1320",0,1,1,0,1,1,1,1,0,0,0,0,1,4
"1321",1,1,0,1,0,0,1,1,1,1,1,1,0,7
"1322",1,0,1,0,0,0,1,1,1,0,0,0,0,4
"1323",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1324",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1325",0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1326",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1327",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1328",1,0,0,0,0,0,1,0,1,0,0,0,0,4
"1329",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1330",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1331",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1332",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1333",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1334",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1335",1,1,1,1,1,1,1,1,1,1,1,1,0,5
"1336",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1337",1,0,0,0,0,0,0,0,0,0,0,0,1,5
"1338",1,0,0,0,0,0,1,0,0,0,0,0,1,5
"1339",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1340",1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1341",1,1,1,1,1,1,1,1,1,1,1,1,1,7
"1342",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1343",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1344",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1345",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1346",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1347",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1348",1,0,1,0,0,0,1,1,1,0,0,0,0,6
"1349",1,0,0,0,0,0,1,0,0,0,0,0,0,6
"1350",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1351",1,1,1,1,1,1,0,0,0,0,0,0,0,4
"1352",1,1,1,1,1,0,1,1,0,0,0,0,1,9
"1353",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1354",1,0,0,1,0,0,1,0,0,0,0,0,0,4
"1355",1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1356",1,0,1,1,1,0,1,1,1,1,1,1,1,6
"1357",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1358",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1359",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1360",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1361",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1362",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1363",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1364",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1365",1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1366",1,0,1,0,1,1,0,0,0,0,0,0,0,6
"1367",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1368",1,0,1,0,0,0,1,1,1,0,0,0,1,7
"1369",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1370",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1371",1,0,1,0,0,0,0,1,0,0,0,0,0,2
"1372",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1373",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1374",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1375",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1376",1,0,0,0,0,0,0,0,0,0,0,0,1,3
"1377",1,0,1,0,1,1,1,1,1,0,0,1,1,6
"1378",0,0,0,0,1,0,0,0,0,0,0,0,1,2
"1379",1,0,1,0,0,0,1,0,1,0,0,0,0,4
"1380",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1381",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1382",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1383",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1384",1,0,0,0,0,0,1,0,0,0,0,0,1,4
"1385",0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1386",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1387",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1388",1,0,1,0,0,0,0,0,0,0,0,0,0,6
"1389",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1390",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1391",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1392",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1393",1,1,1,1,1,1,0,0,1,1,1,0,0,4
"1394",1,0,0,0,0,0,1,0,0,0,0,0,1,8
"1395",1,0,1,0,0,0,0,0,0,0,0,0,0,5
"1396",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1397",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1398",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1399",1,1,1,0,1,0,1,0,0,0,0,0,0,4
"1400",1,0,1,0,1,1,0,0,0,0,0,0,0,4
"1401",0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1402",1,0,0,1,0,0,0,0,0,0,0,0,1,4
"1403",0,0,0,0,0,0,0,0,0,0,0,0,1,9
"1404",1,0,0,0,0,0,0,0,0,0,0,0,1,6
"1405",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1406",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1407",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1408",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1409",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1410",1,0,0,0,0,0,0,0,0,0,0,0,1,4
"1411",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1412",1,0,1,0,0,0,1,1,1,0,1,0,0,5
"1413",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1414",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1415",1,1,1,1,1,1,0,0,0,0,0,0,0,7
"1416",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1417",1,1,1,0,1,1,1,1,1,1,0,0,0,5
"1418",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1419",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1420",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1421",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1422",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1423",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1424",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1425",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1426",0,0,0,1,0,0,1,1,1,0,0,0,0,7
"1427",0,0,0,0,0,1,1,1,1,1,1,1,1,6
"1428",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1429",0,0,0,1,0,0,1,1,1,0,0,0,0,4
"1430",1,1,1,1,1,1,1,1,1,1,1,1,0,5
"1431",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1432",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1433",0,0,0,0,1,0,0,1,0,0,0,0,0,4
"1434",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1435",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1436",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1437",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1438",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1439",0,0,0,0,0,0,1,1,1,0,0,0,1,4
"1440",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1441",0,0,0,0,1,1,0,0,0,0,0,0,0,4
"1442",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1443",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1444",1,0,0,0,0,0,1,0,0,0,0,0,0,3
"1445",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1446",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1447",1,1,1,1,1,1,1,1,1,0,0,0,0,4
"1448",0,0,0,0,0,0,0,0,0,0,0,0,1,7
"1449",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1450",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1451",1,0,0,1,0,0,1,0,0,0,0,0,1,3
"1452",1,0,1,0,0,0,1,0,0,0,0,0,1,4
"1453",1,0,0,0,0,0,1,0,0,0,0,0,0,3
"1454",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1455",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1456",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1457",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1458",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1459",1,1,1,1,1,1,1,1,0,1,0,0,1,7
"1460",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1461",1,0,1,1,0,0,1,1,1,1,0,0,1,5
"1462",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1463",1,0,1,1,1,1,1,0,0,0,0,0,0,3
"1464",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1465",1,0,0,1,0,0,0,0,0,0,0,0,1,5
"1466",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1467",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1468",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1469",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1470",1,1,1,1,0,1,1,1,1,1,1,0,0,8
"1471",1,1,1,1,1,0,1,1,1,1,1,0,1,6
"1472",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1473",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1474",1,0,0,0,0,0,1,1,1,0,0,0,0,8
"1475",0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1476",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1477",1,0,0,0,0,0,0,0,0,0,0,0,1,5
"1478",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1479",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1480",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1481",1,1,0,1,1,1,1,1,0,0,1,0,1,5
"1482",1,0,0,0,0,0,1,1,0,0,0,0,1,3
"1483",1,1,1,1,0,0,0,1,0,0,0,0,1,5
"1484",1,1,1,0,1,1,1,1,1,1,1,1,0,4
"1485",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1486",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1487",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1488",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1489",1,1,1,0,1,1,1,1,1,1,1,1,0,5
"1490",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1491",1,1,1,1,0,0,1,1,1,0,1,0,0,4
"1492",1,1,1,1,1,1,1,1,1,1,1,1,0,7
"1493",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1494",1,0,1,0,0,0,1,1,0,0,0,0,0,5
"1495",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1496",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1497",1,0,0,0,0,0,1,0,0,0,0,0,0,4
"1498",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1499",1,1,1,1,1,1,1,1,0,0,1,1,1,4
"1500",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1501",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1502",0,0,0,0,1,0,1,0,0,0,0,0,0,5
"1503",1,1,1,0,0,0,0,0,0,0,0,0,0,3
"1504",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1505",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1506",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1507",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1508",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1509",0,0,0,0,0,0,1,1,0,0,0,0,0,4
"1510",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1511",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1512",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1513",1,1,1,1,1,1,1,1,1,1,1,1,1,6
"1514",1,1,1,1,1,1,0,0,0,0,0,0,0,5
"1515",1,0,0,0,0,0,1,0,0,0,0,0,1,5
"1516",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1517",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1518",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1519",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1520",1,0,1,0,0,0,0,0,0,0,0,0,0,3
"1521",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1522",1,1,1,1,1,1,1,1,1,0,0,0,0,10
"1523",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1524",1,0,1,1,0,0,1,0,0,0,0,0,1,6
"1525",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1526",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1527",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1528",0,1,0,1,0,1,0,1,1,0,1,1,1,5
"1529",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1530",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1531",1,0,1,1,1,1,1,0,0,0,0,0,0,3
"1532",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1533",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1534",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1535",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1536",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1537",0,0,0,0,1,1,0,0,0,0,0,0,1,7
"1538",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1539",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1540",1,1,1,1,1,0,0,0,0,0,0,0,0,3
"1541",1,0,0,0,0,0,1,0,0,0,0,0,1,5
"1542",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1543",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1544",1,0,0,0,0,0,0,0,0,0,0,0,1,4
"1545",0,0,0,0,0,0,1,0,0,0,0,0,0,5
"1546",0,1,1,0,1,0,0,0,0,0,0,0,1,5
"1547",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1548",0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1549",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1550",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1551",1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1552",0,1,1,0,0,0,1,1,0,0,0,0,1,5
"1553",1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1554",1,1,1,1,0,1,1,0,1,1,0,1,1,5
"1555",0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1556",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1557",0,0,1,0,0,0,0,0,1,0,0,0,0,9
"1558",1,0,1,0,0,0,1,1,1,0,0,0,0,4
"1559",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1560",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1561",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1562",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1563",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1564",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1565",1,1,1,1,1,1,1,1,1,0,0,0,0,5
"1566",0,0,0,0,0,0,1,0,0,0,0,0,1,4
"1567",1,0,0,0,0,0,1,0,0,0,0,0,0,7
"1568",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1569",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1570",1,0,1,0,0,0,1,1,1,0,0,0,0,5
"1571",0,0,0,0,0,0,1,1,1,0,1,0,0,5
"1572",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1573",1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1574",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1575",1,1,1,0,1,1,0,0,0,0,0,0,0,4
"1576",1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1577",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1578",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1579",1,0,0,0,0,0,0,0,0,0,0,0,0,8
"1580",0,1,1,1,0,0,0,0,0,0,0,0,1,3
"1581",0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1582",1,1,1,1,0,1,1,1,1,0,1,1,0,5
"1583",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1584",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1585",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1586",1,1,1,1,1,1,1,1,1,1,1,1,1,7
"1587",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1588",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1589",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1590",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1591",1,0,0,0,0,0,1,1,1,0,0,0,0,4
"1592",1,0,0,0,0,0,1,0,0,0,0,0,0,5
"1593",0,0,0,0,0,0,0,0,0,0,0,0,1,7
"1594",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1595",0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1596",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1597",1,0,1,1,0,0,1,0,0,0,0,0,0,4
"1598",0,1,1,1,0,0,0,0,0,0,0,0,0,3
"1599",1,0,1,0,0,1,1,0,0,0,0,0,1,7
"1600",1,1,1,1,1,1,1,0,0,0,0,0,1,8
"1601",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1602",0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1603",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1604",1,1,1,1,1,1,1,1,1,1,1,1,1,6
"1605",1,0,1,0,0,1,0,0,0,0,0,0,0,3
