"","ia_1ad","ia_2ad","ia_3ad","ia_4ad","ia_5ad","ia_6ad","ia_7men","ia_8men","ia_9men","ia_10men","ia_11men","ia_12men","plb_m","tot_integ"
"1606",1,1,1,1,1,1,0,0,0,1,1,0,1,3
"1607",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1608",0,0,0,0,0,0,1,1,1,1,0,0,0,3
"1609",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1610",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1611",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1612",1,1,0,0,1,0,0,0,0,0,0,0,1,4
"1613",1,1,1,1,1,1,0,0,0,0,0,0,0,5
"1614",0,0,0,0,0,0,0,0,0,0,0,0,1,7
"1615",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1616",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1617",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1618",1,1,1,0,1,0,0,0,0,0,0,0,1,4
"1619",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1620",1,1,1,1,1,0,1,1,1,0,0,0,0,11
"1621",1,0,1,0,0,0,0,0,0,0,0,0,1,4
"1622",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1623",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1624",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1625",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1626",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1627",1,0,1,0,1,1,1,1,1,0,1,1,0,5
"1628",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1629",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1630",1,0,1,0,1,0,0,0,0,0,0,0,0,3
"1631",1,0,0,0,0,0,1,0,0,0,0,0,1,8
"1632",1,0,1,0,1,0,0,0,0,0,0,0,0,4
"1633",0,0,0,0,0,0,0,0,0,0,0,0,1,8
"1634",1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1635",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1636",0,0,0,0,1,0,0,0,0,0,0,1,0,2
"1637",1,0,0,1,0,0,0,0,0,0,0,0,1,6
"1638",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1639",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1640",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1641",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1642",1,0,0,0,0,0,1,0,1,0,0,0,1,6
"1643",1,0,0,0,0,0,0,0,0,0,0,0,1,4
"1644",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1645",1,0,1,0,0,0,1,0,0,0,0,0,0,7
"1646",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1647",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1648",0,0,0,0,0,0,0,0,0,0,0,0,1,11
"1649",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1650",0,0,1,0,0,0,1,1,1,0,0,0,0,5
"1651",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1652",1,0,1,0,0,0,1,1,1,0,0,0,0,9
"1653",1,0,1,0,0,0,1,1,0,0,0,0,0,4
"1654",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1655",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1656",1,0,1,0,0,1,1,1,1,0,0,0,0,4
"1657",1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1658",0,0,0,0,0,0,0,0,1,0,0,0,0,5
"1659",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1660",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1661",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1662",1,1,1,1,1,1,1,1,1,1,1,1,0,4
"1663",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1664",0,0,1,0,0,0,1,1,1,0,0,0,0,6
"1665",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1666",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1667",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1668",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1669",1,1,1,1,1,1,1,1,1,1,1,1,1,4
"1670",1,1,1,1,1,1,1,1,1,1,0,1,0,5
"1671",1,1,1,0,1,0,1,1,1,0,1,0,0,2
"1672",0,0,1,0,1,0,1,1,1,0,0,0,0,5
"1673",1,1,1,1,1,1,1,1,1,1,1,1,0,6
"1674",1,0,0,0,1,1,0,0,1,0,1,0,1,4
"1675",1,0,0,0,0,1,0,0,0,0,0,0,0,3
"1676",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1677",0,0,0,0,0,0,0,0,0,0,0,0,1,7
"1678",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1679",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1680",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1681",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1682",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1683",1,1,1,1,1,1,0,0,1,0,0,0,0,5
"1684",1,0,0,0,0,0,1,0,0,0,0,0,0,3
"1685",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1686",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1687",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1688",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1689",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1690",1,1,1,1,1,1,1,1,1,1,1,1,1,6
"1691",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1692",1,1,1,1,1,1,1,1,1,1,1,1,1,7
"1693",0,0,0,0,0,0,0,0,0,0,0,0,1,7
"1694",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1695",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1696",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1697",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1698",0,0,0,1,0,0,0,0,1,0,0,0,0,4
"1699",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1700",1,0,1,0,0,0,1,1,0,0,0,0,0,6
"1701",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1702",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1703",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1704",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1705",1,0,1,1,1,1,1,1,0,0,0,0,1,4
"1706",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1707",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1708",1,1,1,0,1,1,1,1,1,0,0,0,1,7
"1709",1,1,1,1,0,0,1,1,1,1,1,1,0,5
"1710",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1711",1,1,1,1,1,1,1,1,1,1,1,1,0,6
"1712",0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1713",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1714",0,0,0,0,0,0,1,0,0,0,0,0,0,9
"1715",1,1,1,1,1,1,1,1,1,1,1,1,1,2
"1716",1,1,1,1,1,1,1,1,1,1,1,1,0,4
"1717",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1718",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1719",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1720",1,0,1,0,1,1,0,1,1,0,0,0,0,3
"1721",1,1,1,1,1,1,1,1,1,1,0,0,0,5
"1722",1,1,1,0,0,0,1,0,1,0,0,0,0,6
"1723",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1724",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1725",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1726",1,1,1,1,1,1,1,1,1,1,1,1,0,4
"1727",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1728",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1729",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1730",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1731",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1732",1,0,1,0,0,0,1,1,1,1,1,1,0,2
"1733",1,0,1,0,0,0,1,1,1,0,0,0,0,10
"1734",1,0,0,0,0,0,1,0,0,0,0,0,1,5
"1735",0,0,1,0,0,1,1,1,1,0,0,0,0,8
"1736",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1737",1,1,1,0,1,0,1,1,0,0,1,0,0,4
"1738",0,0,1,1,1,0,0,1,0,0,0,0,0,8
"1739",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1740",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1741",1,1,1,1,1,0,0,1,1,1,0,1,0,7
"1742",1,1,1,1,1,1,1,1,1,1,1,1,1,5
"1743",0,0,0,1,0,1,1,1,1,0,0,0,0,3
"1744",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1745",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1746",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1747",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1748",1,0,1,0,0,0,0,0,0,0,0,0,0,6
"1749",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1750",1,1,1,0,1,0,1,1,1,0,0,0,0,3
"1751",1,1,1,1,0,0,1,0,0,0,0,0,0,4
"1752",1,0,1,0,0,0,0,0,0,0,0,0,0,3
"1753",1,0,1,0,0,0,0,0,0,0,0,0,0,6
"1754",1,0,0,0,1,0,1,1,1,0,0,0,1,3
"1755",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1756",1,1,1,0,1,0,1,1,1,1,0,0,0,5
"1757",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1758",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1759",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1760",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1761",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1762",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1763",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1764",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1765",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1766",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1767",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1768",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1769",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1770",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1771",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1772",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1773",0,0,1,0,1,1,0,0,0,0,0,0,0,6
"1774",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1775",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1776",1,1,1,1,1,1,1,1,1,1,1,1,1,4
"1777",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1778",1,0,0,0,0,0,1,0,0,0,0,0,0,4
"1779",1,0,0,0,0,0,1,1,1,0,0,0,0,4
"1780",1,0,0,1,0,0,1,0,1,0,0,0,0,6
"1781",1,0,0,0,0,0,1,1,1,0,0,0,0,4
"1782",1,0,0,0,1,0,0,1,1,1,1,0,0,4
"1783",0,0,0,0,0,0,1,0,0,0,0,0,0,4
"1784",1,0,0,0,0,0,1,0,0,0,0,0,0,4
"1785",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1786",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1787",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1788",1,1,1,1,1,1,1,1,1,0,0,0,0,2
"1789",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1790",1,1,1,1,1,1,1,1,1,1,1,1,0,2
"1791",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1792",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1793",1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1794",1,1,1,1,1,1,1,1,1,1,1,1,1,6
"1795",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1796",1,0,1,0,0,0,1,1,0,0,0,0,0,4
"1797",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1798",1,0,0,0,0,0,1,0,0,0,0,0,1,5
"1799",1,1,1,1,1,1,0,0,0,0,0,0,0,8
"1800",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1801",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1802",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1803",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1804",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1805",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1806",1,1,1,1,1,1,1,1,1,1,1,0,1,4
"1807",1,1,1,1,1,1,1,1,1,1,1,1,0,5
"1808",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1809",1,1,1,1,1,1,1,0,0,0,0,0,0,6
"1810",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1811",1,1,1,1,1,1,1,1,1,0,0,0,0,4
"1812",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1813",1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1814",1,0,0,0,0,0,0,0,0,0,0,0,1,5
"1815",0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1816",0,0,1,0,1,0,1,1,1,0,0,0,0,8
"1817",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1818",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1819",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1820",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1821",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1822",1,0,1,0,1,0,1,1,0,0,0,0,1,7
"1823",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1824",1,0,0,0,0,0,1,0,0,0,0,0,0,3
"1825",1,0,0,0,0,0,0,1,0,0,0,0,0,7
"1826",1,1,1,1,0,0,1,1,1,1,0,0,0,7
"1827",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1828",1,0,1,0,0,0,1,1,1,0,0,0,0,5
"1829",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1830",1,0,1,0,0,0,1,1,1,0,0,0,0,5
"1831",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1832",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1833",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1834",0,0,0,0,0,0,0,0,0,0,0,0,1,8
"1835",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1836",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1837",1,0,0,1,0,0,1,0,0,0,0,0,1,6
"1838",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1839",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1840",1,0,0,0,1,0,0,0,0,0,0,0,0,4
"1841",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1842",1,0,1,0,0,0,0,0,0,0,0,0,1,5
"1843",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1844",1,1,1,0,1,1,1,1,1,1,1,1,0,6
"1845",0,0,0,0,0,0,0,0,0,0,0,0,1,9
"1846",0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1847",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1848",1,1,1,1,1,1,1,1,1,1,1,0,1,11
"1849",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1850",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1851",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1852",1,0,0,0,0,0,1,0,0,0,0,0,1,16
"1853",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1854",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1855",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1856",1,1,1,1,0,0,1,1,1,0,0,0,0,4
"1857",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1858",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1859",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1860",1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1861",1,0,1,0,0,0,0,0,0,0,0,0,0,2
"1862",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1863",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1864",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1865",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1866",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1867",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1868",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1869",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1870",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1871",1,0,0,0,0,0,1,0,0,0,0,0,1,5
"1872",1,0,1,0,0,0,0,0,1,0,1,0,0,3
"1873",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1874",1,0,0,0,0,0,1,0,1,0,0,0,0,5
"1875",1,0,1,0,0,0,1,0,1,0,0,0,1,3
"1876",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1877",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1878",0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1879",1,0,1,0,0,0,0,1,0,0,0,0,1,6
"1880",0,1,1,1,1,1,1,1,1,1,1,1,0,3
"1881",1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1882",0,0,0,0,1,1,1,1,1,1,0,0,1,9
"1883",0,0,0,0,0,0,1,0,0,0,0,0,0,5
"1884",1,0,1,0,0,0,0,0,0,0,0,0,1,5
"1885",1,1,1,0,1,1,1,1,1,0,0,0,0,4
"1886",1,0,0,0,0,0,1,0,1,0,0,0,1,4
"1887",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1888",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1889",1,1,1,1,0,0,1,0,0,0,0,0,0,5
"1890",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1891",1,0,0,0,0,0,1,1,0,0,0,0,0,4
"1892",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1893",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1894",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1895",0,1,0,1,1,0,0,0,0,0,0,0,1,6
"1896",1,0,0,0,0,0,0,1,0,1,0,0,1,4
"1897",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1898",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1899",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1900",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1901",1,1,1,1,0,1,1,1,1,1,1,1,1,6
"1902",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1903",1,0,1,1,0,0,1,1,1,1,1,1,0,5
"1904",1,0,0,0,0,0,0,0,0,0,0,0,1,4
"1905",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1906",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1907",1,0,1,1,0,0,0,0,0,0,0,0,1,7
"1908",0,0,0,0,0,0,0,0,0,0,0,0,1,3
"1909",1,0,1,0,1,0,0,0,0,0,0,0,0,5
"1910",1,0,0,1,0,0,1,0,0,0,0,0,0,5
"1911",1,1,1,1,1,1,1,1,1,0,0,0,0,2
"1912",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1913",1,0,1,0,0,0,0,0,0,0,0,0,0,3
"1914",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1915",1,1,1,1,1,1,1,1,1,1,1,1,0,3
"1916",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1917",1,1,1,0,1,1,1,1,1,0,0,0,0,2
"1918",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1919",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1920",1,0,0,0,0,0,1,0,0,0,0,0,1,4
"1921",0,0,0,0,0,0,0,0,0,0,0,0,1,2
"1922",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1923",1,0,0,0,0,0,1,0,0,0,0,0,0,5
"1924",1,1,1,0,0,0,0,1,1,0,0,0,1,3
"1925",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1926",1,0,0,0,0,0,0,1,0,0,0,0,0,6
"1927",0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1928",1,1,1,1,1,1,1,1,1,1,1,1,1,6
"1929",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1930",1,0,0,0,0,0,1,0,0,0,0,0,0,7
"1931",0,0,0,0,0,0,0,0,0,0,0,0,1,6
"1932",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1933",0,0,0,0,0,0,0,0,0,0,0,0,1,4
"1934",0,0,1,0,0,0,0,1,0,0,0,0,0,3
"1935",1,0,0,0,0,0,1,0,0,0,0,0,1,6
"1936",1,0,0,0,0,0,1,0,0,0,0,0,0,5
"1937",0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1938",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1939",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1940",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1941",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1942",0,1,1,0,1,0,1,1,1,0,0,0,0,4
"1943",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1944",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1945",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1946",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1947",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1948",1,0,0,0,0,0,1,0,0,0,0,0,1,5
"1949",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1950",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1951",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1952",1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1953",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1954",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1955",1,0,1,0,1,1,1,1,1,0,0,0,0,4
"1956",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1957",0,0,0,1,0,1,0,0,0,0,0,0,0,4
"1958",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1959",1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1960",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1961",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1962",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1963",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1964",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1965",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1966",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1967",1,1,1,1,1,1,1,1,1,1,1,1,0,3
"1968",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1969",0,0,0,0,0,0,0,0,0,0,0,0,1,5
"1970",1,0,0,0,0,0,1,0,0,0,0,0,0,4
"1971",1,1,1,0,1,1,1,0,0,1,1,1,1,3
"1972",0,0,1,0,0,0,0,0,1,0,0,0,0,5
"1973",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1974",1,0,0,0,0,0,0,0,0,0,0,0,1,5
"1975",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1976",1,1,1,1,0,1,1,0,0,0,0,0,0,5
"1977",1,0,0,0,0,0,1,1,0,0,0,0,1,8
"1978",0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1979",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1980",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1981",0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1982",1,0,1,0,0,0,1,1,1,1,1,0,1,8
"1983",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1984",1,0,1,0,0,0,1,1,0,0,0,0,1,7
"1985",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1986",1,1,1,1,1,1,0,1,0,1,0,0,0,8
"1987",0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1988",0,0,1,0,0,0,0,0,0,0,0,1,1,8
"1989",1,0,0,0,0,0,1,0,0,0,0,0,0,5
"1990",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1991",1,0,1,0,1,1,1,1,1,0,0,0,0,4
"1992",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1993",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1994",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1995",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1996",0,1,1,0,0,0,1,1,1,1,1,1,0,5
"1997",0,0,0,0,0,0,0,0,0,0,0,0,1,11
"1998",0,1,0,0,0,0,0,0,0,0,0,0,1,5
"1999",0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2000",1,0,0,0,1,0,0,0,0,0,0,0,0,3
